30.448767,-97.762898
30.44877,-97.762901
30.448775,-97.76291
30.448775,-97.762918
30.448817,-97.762962
30.448834,-97.762973
30.44888,-97.762992
30.44891,-97.76298
30.448929,-97.762955
30.448949,-97.762923
30.448978,-97.762841
30.449059,-97.762685
30.449075,-97.762638
30.449144,-97.762443
30.449197,-97.762274
30.44921,-97.762212
30.449213,-97.76215
30.44919,-97.762089
30.449105,-97.76202
30.449056,-97.761996
30.449007,-97.761978
30.4488,-97.761951
30.448703,-97.761977
30.448608,-97.76204
30.448436,-97.762198
30.448367,-97.762298
30.44829,-97.762396
30.448216,-97.762495
30.448106,-97.762647
30.44783,-97.763033
30.447795,-97.763081
30.447523,-97.763485
30.447415,-97.763624
30.447266,-97.763779
30.447204,-97.763849
30.447201,-97.763943
30.447255,-97.764088
30.447275,-97.764135
30.447315,-97.764228
30.447356,-97.764317
30.447394,-97.764404
30.44747,-97.764461
30.447558,-97.764449
30.447604,-97.764429
30.44775,-97.764343
30.447891,-97.764221
30.448185,-97.763876
30.448226,-97.763824
30.44843,-97.763558
30.448522,-97.763456
30.448719,-97.763266
30.448814,-97.763173
30.448834,-97.763042
30.448791,-97.76293
30.448767,-97.762895
30.448738,-97.762861
30.448728,-97.762853
30.448731,-97.762841
30.44873,-97.762839
30.448731,-97.762834
30.44873,-97.762833
