30.448705,-97.76286
30.44873,-97.762874
30.448745,-97.762876
30.448759,-97.762879
30.448775,-97.762885
30.448787,-97.76289
30.448805,-97.762888
30.448813,-97.76289
30.448835,-97.762874
30.448844,-97.762864
30.448859,-97.762842
30.448869,-97.762818
30.448887,-97.76277
30.448905,-97.762738
30.448911,-97.762729
30.448922,-97.762697
30.448938,-97.762664
30.448951,-97.762651
30.448972,-97.762625
30.448984,-97.762608
30.448992,-97.762589
30.448998,-97.76258
30.449011,-97.762556
30.449037,-97.762522
30.449055,-97.762478
30.449058,-97.762465
30.449077,-97.762429
30.449081,-97.762417
30.449095,-97.762395
30.449119,-97.762347
30.449134,-97.762314
30.449136,-97.762304
30.449153,-97.762265
30.449161,-97.762233
30.449177,-97.762197
30.449195,-97.762167
30.449199,-97.762156
30.449228,-97.762086
30.449249,-97.762052
30.449255,-97.76204
30.449286,-97.761954
30.449299,-97.761905
30.449301,-97.761894
30.449302,-97.761881
30.449311,-97.761854
30.449319,-97.761828
30.449333,-97.761768
30.449352,-97.761712
30.44937,-97.761669
30.449375,-97.761634
30.449383,-97.761594
30.449449,-97.761457
30.449449,-97.761446
30.449447,-97.761437
30.44945,-97.761425
30.449477,-97.761342
30.44948,-97.761308
30.449484,-97.761279
30.449488,-97.761143
30.449487,-97.761129
30.44949,-97.760979
30.449478,-97.760909
30.449463,-97.760861
30.44946,-97.760851
30.449455,-97.760837
30.449403,-97.760712
30.449382,-97.760684
30.44929,-97.760532
30.449228,-97.760409
30.449213,-97.760354
30.449191,-97.760274
30.449172,-97.760184
30.449167,-97.760172
30.449166,-97.760148
30.449135,-97.760059
30.449128,-97.760046
30.449058,-97.75989
30.449049,-97.75988
30.448958,-97.7597
30.448947,-97.759657
30.448918,-97.759564
30.448884,-97.759481
30.448816,-97.759312
30.448767,-97.759197
30.448759,-97.759093
30.448742,-97.75904
30.448736,-97.758997
30.448725,-97.75892
30.448729,-97.758881
30.448752,-97.758768
30.448755,-97.758745
30.448756,-97.758704
30.448763,-97.758675
30.44877,-97.758646
30.448775,-97.758614
30.448782,-97.758523
30.448782,-97.758467
30.448784,-97.758428
30.448801,-97.75837
30.448802,-97.758343
30.448815,-97.758304
30.448822,-97.758255
30.448822,-97.758219
30.448805,-97.758143
30.448803,-97.758113
30.448785,-97.758027
30.448772,-97.758002
30.448722,-97.75796
30.448717,-97.757953
30.448706,-97.757937
30.44865,-97.757897
30.448641,-97.757891
30.448614,-97.757868
30.448608,-97.757855
30.448593,-97.75783
30.448581,-97.757803
30.448554,-97.757741
30.448553,-97.757715
30.448551,-97.757703
30.448528,-97.757607
30.448531,-97.757573
30.448535,-97.757545
30.448539,-97.757515
30.448552,-97.757444
30.448552,-97.757431
30.448553,-97.75742
30.448567,-97.75731
30.448563,-97.757259
30.448559,-97.757245
30.448495,-97.757141
30.448444,-97.757094
30.448395,-97.757074
30.44839,-97.757069
30.448376,-97.756979
30.448377,-97.756943
30.448375,-97.756925
30.448356,-97.756878
30.44834,-97.756784
30.448332,-97.756751
30.448318,-97.756624
30.44831,-97.75661
30.448292,-97.756579
30.448235,-97.756397
30.448232,-97.75637
30.448236,-97.756286
30.448237,-97.756253
30.448244,-97.756222
30.448247,-97.756207
30.448254,-97.756142
30.44822,-97.756077
30.448159,-97.756014
30.448144,-97.75598
30.448143,-97.755971
30.448133,-97.75595
30.448127,-97.755939
30.448099,-97.755817
30.448117,-97.755764
30.448115,-97.755729
30.448112,-97.755692
30.448109,-97.755677
30.448103,-97.755647
30.448101,-97.755633
30.448099,-97.75562
30.448083,-97.755509
30.448048,-97.755427
30.448042,-97.755394
30.448021,-97.755248
30.448022,-97.755135
30.448018,-97.755122
30.448003,-97.755017
30.447967,-97.754877
30.447941,-97.754757
30.447912,-97.754674
30.447906,-97.754655
30.447905,-97.754656
30.447899,-97.75466
30.447897,-97.754658
30.44789,-97.754654
30.447892,-97.754657
30.447892,-97.754654
30.447892,-97.754656
30.447891,-97.754654
30.447893,-97.754652
30.447893,-97.754654
30.447893,-97.754653
30.447895,-97.754656
30.447891,-97.754653
30.447887,-97.754642
30.447888,-97.754643
30.447887,-97.754644
30.447885,-97.754644
30.447882,-97.754645
30.44788,-97.754641
30.44788,-97.754632
30.447882,-97.75463
30.447881,-97.754638
30.44788,-97.754638
30.44789,-97.754645
30.447894,-97.754654
30.447894,-97.754662
30.447884,-97.754664
30.447835,-97.754669
30.447828,-97.754666
30.447822,-97.754662
30.447821,-97.754659
30.447818,-97.754658
30.447811,-97.754656
30.447805,-97.754651
30.447801,-97.754654
30.447802,-97.754662
30.447808,-97.754667
30.447812,-97.754669
30.447814,-97.754672
30.447814,-97.754667
30.447841,-97.754664
30.447845,-97.754664
30.447856,-97.754664
30.447838,-97.754637
30.447836,-97.754617
30.447842,-97.754599
30.447846,-97.754584
30.447846,-97.754579
30.44785,-97.754564
30.447849,-97.754559
30.447846,-97.754559
30.447844,-97.754566
30.447842,-97.754606
30.447841,-97.754623
30.447857,-97.754657
30.447901,-97.754635
30.447902,-97.754635
30.447905,-97.754639
30.447902,-97.754645
30.447906,-97.754655
30.447906,-97.754656
30.447905,-97.754655
30.44791,-97.75465
30.447911,-97.754648
30.447923,-97.754647
30.44792,-97.754635
30.447916,-97.75464
30.447916,-97.754642
30.447915,-97.754646
30.447913,-97.754648
30.44791,-97.75465
30.447905,-97.754653
30.447896,-97.75466
30.447895,-97.754661
30.447894,-97.754661
30.447888,-97.754659
30.447882,-97.754664
30.44788,-97.754663
30.447879,-97.75466
30.447879,-97.754661
30.447882,-97.754661
30.447882,-97.754661
30.447882,-97.754661
30.447879,-97.754663
30.447875,-97.754665
30.447882,-97.754668
30.447885,-97.754669
30.447885,-97.754669
30.447885,-97.754669
30.447887,-97.754661
30.447889,-97.754662
30.447887,-97.754658
30.447898,-97.754643
30.447894,-97.754648
30.447893,-97.754648
30.447889,-97.75465
30.447889,-97.754651
30.447888,-97.754652
30.447881,-97.754656
30.447868,-97.754662
30.447859,-97.754666
30.447848,-97.75467
30.447831,-97.754662
30.447833,-97.754657
30.447847,-97.754636
30.447853,-97.754628
30.447857,-97.75463
30.447856,-97.754628
30.447855,-97.754627
30.447854,-97.754628
30.447867,-97.754636
30.447877,-97.754635
30.447885,-97.754641
30.447889,-97.754649
30.447904,-97.754669
30.447909,-97.754673
30.447912,-97.754675
30.447915,-97.754681
30.447919,-97.754688
30.447947,-97.754732
30.447958,-97.754736
30.447961,-97.754741
30.447959,-97.754794
30.447957,-97.754814
30.447958,-97.754891
30.447966,-97.754972
30.447992,-97.755063
30.448022,-97.755091
30.448027,-97.755101
30.448046,-97.755205
30.448046,-97.755214
30.448047,-97.755257
30.448041,-97.755287
30.448034,-97.755344
30.448039,-97.755384
30.448041,-97.755417
30.448059,-97.75553
30.448066,-97.755591
30.448087,-97.755654
30.448097,-97.755697
30.448097,-97.755823
30.448097,-97.755852
30.448126,-97.755972
30.448134,-97.755983
30.448186,-97.756045
30.448195,-97.756083
30.448199,-97.756211
30.448198,-97.756227
30.448198,-97.756246
30.448209,-97.756371
30.448236,-97.756466
30.448242,-97.756526
30.448249,-97.756558
30.448296,-97.756649
30.448321,-97.756684
30.448329,-97.756696
30.448348,-97.756763
30.448356,-97.756805
30.448357,-97.756831
30.448359,-97.756969
30.448361,-97.756978
30.448374,-97.756981
30.448406,-97.75699
30.448428,-97.757
30.448499,-97.757071
30.448549,-97.757107
30.448623,-97.757153
30.448642,-97.75716
30.448653,-97.757161
30.448775,-97.757177
30.448784,-97.757176
30.448826,-97.757176
30.448855,-97.757186
30.448906,-97.757205
30.448941,-97.75722
30.448975,-97.757257
30.448972,-97.757285
30.448958,-97.757346
30.448944,-97.757403
30.448935,-97.757439
30.448919,-97.757529
30.448919,-97.757552
30.448912,-97.757615
30.448872,-97.757738
30.448828,-97.75788
30.448813,-97.757954
30.448786,-97.758042
30.448768,-97.758207
30.448759,-97.75828
30.44876,-97.75833
30.448764,-97.758363
30.448743,-97.758494
30.448706,-97.758645
30.448676,-97.758829
30.44867,-97.758866
30.448671,-97.758932
30.448678,-97.75903
30.448678,-97.759045
30.448674,-97.75911
30.448682,-97.759159
30.448713,-97.759238
30.448723,-97.759263
30.448763,-97.759346
30.44877,-97.759357
30.448814,-97.759447
30.448825,-97.759472
30.448854,-97.759545
30.448892,-97.759659
30.448951,-97.759751
30.448977,-97.759846
30.449007,-97.759924
30.44901,-97.75995
30.449026,-97.759993
30.449031,-97.760006
30.449043,-97.760042
30.449067,-97.760115
30.449087,-97.760156
30.449091,-97.760166
30.449119,-97.760229
30.449138,-97.760275
30.449158,-97.760321
30.449198,-97.760405
30.449235,-97.760487
30.449277,-97.760579
30.44932,-97.760671
30.449348,-97.760693
30.449373,-97.760747
30.449381,-97.760776
30.449391,-97.760822
30.449399,-97.76091
30.449407,-97.760979
30.449411,-97.76099
30.449411,-97.761043
30.449399,-97.761087
30.449392,-97.761143
30.449398,-97.76116
30.44939,-97.76128
30.449392,-97.761292
30.449395,-97.761348
30.449395,-97.761359
30.449393,-97.761372
30.449382,-97.761412
30.449367,-97.761459
30.449362,-97.76149
30.449329,-97.761592
30.44932,-97.761616
30.449274,-97.761786
30.449262,-97.761821
30.44923,-97.761901
30.449199,-97.761964
30.449136,-97.762128
30.449109,-97.76223
30.449096,-97.762271
30.449081,-97.762327
30.449073,-97.762355
30.449057,-97.762408
30.449047,-97.762435
30.448996,-97.76253
30.448972,-97.762574
30.448922,-97.762704
30.448902,-97.762734
30.448827,-97.762848
30.448779,-97.762888
30.448774,-97.762886
30.448768,-97.762883
30.448759,-97.762862
30.448737,-97.762877
30.448732,-97.762878
30.448721,-97.76288
30.448725,-97.762891
30.448729,-97.762897
30.44873,-97.762919
30.448728,-97.762925
30.448723,-97.762945
30.44871,-97.762937
30.4487,-97.762931
30.448698,-97.762929
30.448696,-97.762925
30.448702,-97.762922
30.448731,-97.762907
30.448735,-97.76291
30.448736,-97.762914
30.44873,-97.762915
30.448732,-97.762913
30.44873,-97.762915
30.448729,-97.762919
30.448723,-97.762929
30.448725,-97.762935
30.448723,-97.762937
30.448731,-97.762932
30.448733,-97.762928
30.448736,-97.762928
30.448737,-97.762928
30.448743,-97.762931
30.44874,-97.762927
30.448732,-97.762925
30.448734,-97.762924
30.448747,-97.762919
30.448747,-97.76292
30.448751,-97.762925
30.448765,-97.762925
30.448771,-97.762935
30.448754,-97.762925
30.448747,-97.762919
30.448747,-97.762918
30.448744,-97.762912
30.448736,-97.762916
30.448727,-97.762912
30.448715,-97.762909
30.448714,-97.762906
30.448727,-97.762903
30.448728,-97.762902
30.448729,-97.762901
30.448733,-97.762904
30.448736,-97.762904
30.448742,-97.762911
30.448746,-97.762912
30.448755,-97.76291
30.448762,-97.76291
30.448761,-97.76291
30.448753,-97.762908
30.448749,-97.762906
30.448745,-97.762904
30.448745,-97.762905
30.448745,-97.762905
30.448746,-97.762905
30.448747,-97.762905
30.44877,-97.762913
30.448778,-97.762899
30.448786,-97.762899
30.448778,-97.762901
30.448758,-97.762899
30.448744,-97.762898
30.448719,-97.762906
30.448716,-97.762907
30.448709,-97.762903
30.448692,-97.762909
30.4487,-97.762908
30.448699,-97.762892
30.448699,-97.762887
30.448693,-97.762882
30.448685,-97.762865
30.448699,-97.762869
30.448704,-97.762873
30.448768,-97.762921
30.448769,-97.762921
30.448772,-97.762919
30.448778,-97.762922
30.448781,-97.762923
30.44878,-97.762931
30.448777,-97.762932
30.448772,-97.762933
30.448745,-97.762923
30.448743,-97.76292
30.448742,-97.762924
30.448743,-97.762926
30.448738,-97.762923
30.448706,-97.762911
30.448693,-97.762896
30.44869,-97.762892
30.448693,-97.762896
30.448712,-97.762904
30.448713,-97.762903
30.448731,-97.762899
30.448737,-97.762901
30.448743,-97.762902
30.448759,-97.762897
30.448762,-97.762894
30.448763,-97.762897
30.448761,-97.762895
30.448748,-97.762891
30.448737,-97.762881
30.448748,-97.762876
30.448762,-97.762886
30.448766,-97.762891
30.448772,-97.762893
30.448771,-97.762895
30.448772,-97.762894
30.448773,-97.762892
30.448773,-97.762887
30.448771,-97.762885
30.448775,-97.762882
30.448797,-97.762893
30.448792,-97.762902
30.448793,-97.76291
30.448804,-97.762893
30.44877,-97.762852
30.448764,-97.762839
30.448741,-97.762889
30.448738,-97.762894
30.448739,-97.7629
30.448751,-97.762936
30.44878,-97.762939
30.448785,-97.762939
30.448798,-97.762937
30.448803,-97.762937
30.448814,-97.762936
30.44882,-97.762929
30.44881,-97.762932
30.448794,-97.762926
30.448798,-97.762925
30.448804,-97.762929
30.44881,-97.762927
30.448815,-97.762925
30.448768,-97.762883
30.448751,-97.762876
30.448751,-97.762876
30.448758,-97.762869
30.448769,-97.762877
30.448738,-97.762893
30.448756,-97.762902
30.448719,-97.762936
30.448702,-97.762934
30.448701,-97.762935
30.448703,-97.762933
30.448706,-97.762895
30.448703,-97.762889
30.448703,-97.762889
30.448703,-97.762889
30.448702,-97.762888
30.44871,-97.762882
30.448743,-97.762897
30.448738,-97.762903
30.448736,-97.762917
30.448737,-97.762931
30.448736,-97.762932
30.448736,-97.762939
30.44873,-97.762944
30.448728,-97.762945
30.448727,-97.762945
30.448727,-97.762945
30.448724,-97.762933
30.448722,-97.762922
30.44872,-97.76292
30.44872,-97.762916
30.448714,-97.762897
30.448722,-97.762872
30.448735,-97.762858
30.448738,-97.762875
30.448747,-97.762883
30.448748,-97.762893
30.448752,-97.762904
30.448766,-97.762905
30.448769,-97.762908
30.448775,-97.762907
30.448777,-97.762905
30.448793,-97.762897
30.448797,-97.762893
30.448793,-97.762872
30.448761,-97.762852
30.44878,-97.762833
30.448792,-97.762823
30.448796,-97.76284
30.448802,-97.762839
30.448803,-97.762839
30.448804,-97.76284
30.448805,-97.76284
30.448813,-97.762836
30.448816,-97.762834
30.448814,-97.762835
30.448751,-97.762836
30.448741,-97.762834
30.448741,-97.762819
30.448743,-97.762815
30.448742,-97.762853
